
===== block_0 =====
c,freq_fgconv_scalar,freq_fgconv_grad,gate_fgconv,gate_fgconv_grad,z_fgconv_energy,z_fgconv_grad_energy,pure_gated_fgconv_energy,pure_gated_fgconv_grad_energy,y_fgconv_energy,y_fgconv_grad_energy
159,0.505456,-0.000516,0.794277,0.007608,3.349560,0.000008,2.660478,0.000008,3.341276,0.000008
160,0.569240,-0.002373,0.820473,0.000630,2.300117,0.000006,1.887183,0.000005,2.354681,0.000005
161,0.607328,0.000539,0.000355,0.004150,3.608770,0.000004,0.001279,0.000022,0.734761,0.000022
162,0.570707,-0.000216,0.739750,0.007324,2.039795,0.000011,1.508938,0.000012,1.923526,0.000012
163,0.698382,0.002831,0.995900,0.000146,1.810627,0.000009,1.803204,0.000007,2.171214,0.000007
164,0.559194,0.000131,0.804863,0.002905,2.032904,0.000006,1.636209,0.000006,2.049396,0.000006
165,0.517863,-0.003630,0.623450,-0.014773,2.085384,0.000013,1.300132,0.000016,1.723986,0.000016
166,0.792028,0.002360,0.999923,-0.002889,2.724292,0.000010,2.724081,0.000008,3.277793,0.000008
167,0.654615,0.006329,0.807838,0.003584,2.518971,0.000004,2.034920,0.000004,2.546901,0.000004
168,0.534184,0.000149,0.794013,-0.002231,2.403164,0.000006,1.908144,0.000006,2.396587,0.000006
169,0.724609,-0.002724,0.035459,-0.012466,1.650095,0.000006,0.058511,0.000026,0.393893,0.000026
170,1.020666,-0.001173,0.250462,-0.025463,3.181736,0.000006,0.796905,0.000013,1.443593,0.000013
171,0.532367,-0.002101,0.667464,0.004147,2.208654,0.000009,1.474197,0.000011,1.923106,0.000011
172,0.577352,0.001133,0.999053,0.003117,3.590549,0.000008,3.587149,0.000006,4.316928,0.000006
173,0.417926,0.001671,0.236008,0.005132,2.182325,0.000006,0.515046,0.000014,0.958603,0.000014
174,0.629761,-0.000107,0.601892,0.005937,1.567482,0.000007,0.943455,0.000009,1.262045,0.000009
175,0.742926,-0.002826,0.070091,0.002731,1.971224,0.000008,0.138164,0.000030,0.538815,0.000030
176,0.510616,0.002661,0.473470,-0.003657,1.521982,0.000008,0.720612,0.000012,1.029954,0.000012
177,0.470217,0.000455,0.240468,0.009525,1.890599,0.000006,0.454629,0.000015,0.838893,0.000015
178,0.702950,0.000505,0.142147,-0.008049,1.941377,0.000005,0.275961,0.000015,0.670546,0.000015
179,0.677718,-0.003228,0.655985,-0.001593,3.224509,0.000005,2.115228,0.000006,2.770609,0.000006
180,0.523813,0.004214,0.382938,0.000451,2.494729,0.000006,0.955328,0.000011,1.462381,0.000011
181,0.719420,0.000551,0.042795,-0.004329,1.855872,0.000011,0.079422,0.000044,0.456627,0.000044
182,0.602546,0.003022,0.371189,0.000638,1.995788,0.000006,0.740815,0.000010,1.146459,0.000010
183,0.474624,0.005861,0.063143,-0.015763,1.840966,0.000006,0.116244,0.000021,0.490420,0.000021
184,0.582800,0.002026,0.478238,0.008522,2.661722,0.000006,1.272938,0.000009,1.813933,0.000009
185,0.517286,0.005503,0.031511,0.019253,1.917475,0.000008,0.060421,0.000033,0.450148,0.000033
186,0.648463,0.000805,0.652917,0.011292,1.298988,0.000007,0.848131,0.000008,1.112150,0.000008
187,0.617053,-0.000307,0.538761,-0.004293,2.271521,0.000008,1.223808,0.000011,1.685494,0.000011
188,0.563348,0.001418,0.127143,0.018043,1.486792,0.000007,0.189036,0.000021,0.491226,0.000021
189,0.534356,0.000753,0.998064,0.006789,2.101474,0.000010,2.097405,0.000008,2.524530,0.000008
190,0.834229,0.000795,0.066874,0.051501,2.481492,0.000006,0.165948,0.000022,0.670311,0.000022
191,0.592997,-0.001630,0.903141,0.006962,1.933546,0.000007,1.746265,0.000006,2.139258,0.000006

===== block_4 =====
c,freq_fgconv_scalar,freq_fgconv_grad,gate_fgconv,gate_fgconv_grad,z_fgconv_energy,z_fgconv_grad_energy,pure_gated_fgconv_energy,pure_gated_fgconv_grad_energy,y_fgconv_energy,y_fgconv_grad_energy
0,0.705969,-0.004164,0.977056,0.002175,1.938397,0.000008,1.893922,0.000007,2.230134,0.000007
1,0.507279,0.000314,0.000558,-0.016364,4.335350,0.000004,0.002420,0.000025,0.754380,0.000025
2,0.798731,0.000469,0.751439,-0.002666,1.780988,0.000008,1.338303,0.000009,1.647213,0.000009
3,0.735494,-0.001733,0.695672,-0.002319,4.556021,0.000006,3.169497,0.000007,3.959732,0.000007
4,0.580100,0.001334,0.999015,0.002249,1.883234,0.000009,1.881378,0.000007,2.208022,0.000007
5,0.669479,-0.001595,0.787621,-0.003231,2.220878,0.000007,1.749210,0.000007,2.134418,0.000007
6,0.621493,0.002479,0.083940,0.002646,2.111869,0.000006,0.177271,0.000024,0.543572,0.000024
7,0.817610,-0.000702,0.088477,0.005577,2.644801,0.000005,0.234005,0.000020,0.692742,0.000020
8,0.757792,-0.000332,0.335644,0.008422,2.201373,0.000005,0.738877,0.000010,1.120702,0.000010
9,0.460333,0.001123,0.712966,0.000946,3.333804,0.000005,2.376888,0.000006,2.955132,0.000006
10,0.513502,0.002357,0.208003,0.003458,2.111646,0.000006,0.439229,0.000017,0.805491,0.000017
11,0.827753,-0.001851,0.003606,0.036902,2.749380,0.000006,0.009915,0.000034,0.486791,0.000034
12,0.528727,0.000311,0.929344,-0.001752,2.042842,0.000007,1.898503,0.000007,2.252831,0.000007
13,0.547468,0.000571,0.999917,0.012205,2.295193,0.000011,2.295002,0.000010,2.693100,0.000010
14,0.468791,0.003167,0.858063,-0.012938,1.536318,0.000012,1.318258,0.000011,1.584730,0.000011
15,0.599238,0.002284,0.445214,0.009496,2.825144,0.000012,1.257795,0.000020,1.747812,0.000020
16,0.725041,-0.001037,0.347933,-0.009818,2.205506,0.000007,0.767369,0.000013,1.149911,0.000013
17,0.557850,0.001837,0.259597,0.002422,3.336824,0.000007,0.866230,0.000016,1.444998,0.000016
18,0.573906,-0.002895,0.704798,-0.002730,2.563963,0.000006,1.807077,0.000007,2.251792,0.000007
19,0.628480,-0.000567,0.001191,-0.032892,1.939786,0.000008,0.002311,0.000044,0.338764,0.000044
20,0.501481,-0.001786,0.491560,0.000545,3.164594,0.000007,1.555587,0.000010,2.104482,0.000010
21,0.822116,-0.001034,0.216465,-0.000512,2.423913,0.000006,0.524692,0.000015,0.945117,0.000015
22,0.696640,0.000301,0.765901,0.004390,1.553599,0.000009,1.189902,0.000010,1.459372,0.000010
23,0.648446,0.001185,0.410478,-0.002153,2.907852,0.000005,1.193609,0.000009,1.697972,0.000009
24,0.500563,0.005023,0.588308,0.004461,3.242475,0.000005,1.907575,0.000007,2.469978,0.000007
25,0.571397,0.005167,0.989232,-0.000520,2.362859,0.000005,2.337417,0.000004,2.747252,0.000004
26,0.734290,0.001029,0.627954,0.013047,2.478704,0.000010,1.556513,0.000012,1.986440,0.000012
27,0.607142,0.000694,0.003908,-0.038008,1.980793,0.000006,0.007740,0.000036,0.351306,0.000036
28,0.685783,-0.000862,0.998404,0.008405,1.522859,0.000009,1.520430,0.000008,1.784568,0.000008
29,0.646511,-0.000766,0.172104,-0.000754,2.901512,0.000004,0.499362,0.000012,1.002625,0.000012
30,0.983742,-0.001244,0.085592,0.004056,2.844410,0.000003,0.243458,0.000013,0.736817,0.000013
31,0.564241,-0.000060,0.876267,-0.001876,2.008025,0.000007,1.759565,0.000007,2.107855,0.000007
32,0.563595,0.001969,0.626779,-0.003027,1.862597,0.000008,1.167438,0.000011,1.490502,0.000011
33,0.656088,0.001997,0.079455,0.005437,2.581040,0.000006,0.205075,0.000023,0.652753,0.000023
34,0.770732,-0.000442,0.366974,0.005826,2.046355,0.000005,0.750960,0.000010,1.105897,0.000010
35,0.504973,-0.001434,0.266795,0.008537,3.036663,0.000006,0.810166,0.000013,1.336871,0.000013
36,0.405449,0.002054,0.628887,-0.000182,2.399821,0.000006,1.509216,0.000007,1.925462,0.000007
37,0.542736,-0.000971,0.989061,-0.005404,3.708663,0.000009,3.668093,0.000007,4.311355,0.000007
38,0.831145,-0.004981,0.882115,0.004729,2.848740,0.000005,2.512917,0.000005,3.007027,0.000005
39,0.551374,0.000787,0.912046,-0.002258,6.171902,0.000005,5.629057,0.000004,6.699565,0.000004
40,0.612900,0.003895,0.812866,0.001475,2.479786,0.000005,2.015734,0.000005,2.445849,0.000005
41,0.706707,-0.000319,0.522419,-0.004617,1.815695,0.000007,0.948553,0.000009,1.263483,0.000009
42,0.810309,-0.003666,0.956663,0.002245,5.288855,0.000004,5.059653,0.000003,5.976998,0.000003
43,0.527575,-0.000107,0.097252,0.000045,2.486934,0.000004,0.241860,0.000015,0.673215,0.000015
44,0.632253,0.001603,0.955081,-0.005715,2.153517,0.000008,2.056783,0.000007,2.430307,0.000007
45,0.604947,0.000351,0.014146,0.010261,2.212923,0.000006,0.031304,0.000030,0.415132,0.000030
46,0.643077,0.001520,0.722826,0.003267,2.067121,0.000008,1.494169,0.000009,1.852708,0.000009
47,0.651270,-0.000455,0.086949,0.018702,2.053913,0.000006,0.178585,0.000023,0.534834,0.000023
48,0.555504,-0.000147,0.998774,-0.000592,2.285840,0.000006,2.283037,0.000005,2.679513,0.000005
49,0.624543,-0.001290,0.096137,-0.011529,2.633893,0.000007,0.253215,0.000026,0.710060,0.000026
50,0.411361,0.005294,0.712360,0.009133,2.145157,0.000007,1.528124,0.000008,1.900198,0.000008
51,0.571464,-0.001148,0.155877,-0.014673,2.954312,0.000007,0.460508,0.000022,0.972930,0.000022
52,0.803404,-0.001936,0.874891,0.013119,2.286317,0.000009,2.000279,0.000009,2.396838,0.000009
53,0.694597,-0.001260,0.515667,-0.007524,2.138056,0.000007,1.102526,0.000010,1.473369,0.000010
54,0.575480,-0.002620,0.577718,0.002344,1.994107,0.000006,1.152032,0.000008,1.497908,0.000008
55,0.558207,-0.000104,0.888632,-0.002947,5.027265,0.000008,4.467387,0.000008,5.339359,0.000008
56,0.621213,0.000062,0.965829,0.005779,2.003615,0.000008,1.935149,0.000007,2.282673,0.000007
57,0.508129,0.001256,0.398377,-0.000711,3.873210,0.000008,1.543000,0.000014,2.214803,0.000014
58,0.901775,0.000704,0.052890,0.015291,1.584321,0.000006,0.083795,0.000027,0.358593,0.000027
59,0.450534,0.005759,0.000125,-0.091122,3.281582,0.000009,0.000410,0.000050,0.569596,0.000050
60,0.532113,-0.001117,0.086222,0.005116,2.501597,0.000005,0.215692,0.000020,0.649591,0.000020
61,0.574615,0.001337,0.991890,-0.001573,3.538432,0.000008,3.509734,0.000007,4.123470,0.000007
62,0.650674,-0.000434,0.775692,-0.003940,2.364701,0.000008,1.834279,0.000009,2.244433,0.000009
63,0.959598,-0.003317,0.197214,-0.036194,2.046685,0.000010,0.403636,0.000027,0.758631,0.000027
64,0.453873,0.000632,0.428846,0.004276,4.264931,0.000006,1.829000,0.000009,2.568746,0.000009
65,0.475971,0.000265,0.995979,0.001414,3.742209,0.000005,3.727161,0.000004,4.376242,0.000004
66,0.467357,0.000717,0.997458,0.000113,3.449050,0.000005,3.440283,0.000004,4.038517,0.000004
67,0.445675,0.001387,0.996432,-0.000125,2.139237,0.000006,2.131604,0.000005,2.502651,0.000005
68,0.656111,0.002188,0.991864,0.003352,1.763542,0.000007,1.749194,0.000006,2.055079,0.000006
69,0.705021,-0.001047,0.100386,0.000713,2.149253,0.000006,0.215754,0.000020,0.588539,0.000020
70,0.615077,0.001764,0.123567,-0.002941,2.123109,0.000006,0.262347,0.000021,0.630597,0.000021
71,0.457325,0.002544,0.971758,-0.007591,1.651873,0.000008,1.605222,0.000007,1.891737,0.000007
72,0.523472,0.000903,0.117397,-0.004501,2.260978,0.000008,0.265433,0.000028,0.657596,0.000028
73,0.762233,-0.000682,0.248819,-0.005913,1.920924,0.000008,0.477963,0.000020,0.811145,0.000020
74,0.742252,0.003098,0.999853,0.000237,2.553231,0.000007,2.552855,0.000006,2.995710,0.000006
75,0.663763,0.000500,0.814612,0.003361,2.316710,0.000007,1.887220,0.000007,2.289050,0.000007
76,0.455291,0.002497,0.038517,0.020885,1.821094,0.000005,0.070144,0.000023,0.386010,0.000023
77,0.803730,-0.003977,0.039056,0.004548,2.628544,0.000006,0.102660,0.000031,0.558577,0.000031
78,0.568991,0.004212,0.634872,-0.001333,3.934303,0.000006,2.497778,0.000008,3.180178,0.000008
79,0.464962,0.005041,0.999975,-0.002168,2.388723,0.000007,2.388663,0.000006,2.802983,0.000006
80,0.808719,-0.002971,0.826615,-0.003253,3.282178,0.000007,2.713098,0.000007,3.282387,0.000007
81,0.444344,-0.000055,0.999984,0.004096,2.150089,0.000005,2.150055,0.000004,2.522985,0.000004
82,0.696668,0.000828,0.225520,-0.011291,3.201442,0.000008,0.721990,0.000019,1.277276,0.000019
83,0.488863,-0.001602,0.920117,0.005369,2.025354,0.000007,1.863563,0.000007,2.214859,0.000007
84,0.570587,-0.001873,0.851019,0.006676,2.133611,0.000007,1.815743,0.000007,2.185815,0.000007
85,0.634478,0.001293,0.120458,0.003716,1.882107,0.000007,0.226715,0.000024,0.553164,0.000024
86,0.622847,0.000951,0.613982,0.010280,1.785736,0.000010,1.096410,0.000012,1.406144,0.000012
87,0.642160,-0.004698,0.099228,0.018996,2.633997,0.000004,0.261366,0.000015,0.718230,0.000015
88,0.639550,-0.000332,0.500442,0.000643,2.142948,0.000006,1.072422,0.000008,1.444113,0.000008
89,0.739257,-0.002320,0.218119,0.004890,4.024078,0.000006,0.877726,0.000015,1.575697,0.000015
90,0.710552,-0.004150,0.247942,0.008248,3.074614,0.000005,0.762327,0.000012,1.295615,0.000012
91,0.745427,0.000537,0.963673,-0.000177,2.674796,0.000006,2.577628,0.000005,3.041568,0.000005
92,0.639602,0.001569,0.882077,0.006820,1.864092,0.000010,1.644273,0.000009,1.967597,0.000009
93,0.461480,-0.000655,0.378540,0.010656,2.158648,0.000008,0.817135,0.000015,1.191549,0.000015
94,0.700327,-0.003562,0.120932,-0.008399,3.526896,0.000009,0.426515,0.000029,1.038250,0.000029
95,0.679414,0.000957,0.983140,0.001760,1.880721,0.000006,1.849013,0.000005,2.175222,0.000005
96,0.500004,0.000345,0.999903,0.006008,2.493129,0.000008,2.492887,0.000007,2.925317,0.000007
97,0.541972,0.000779,0.999370,0.000654,2.637933,0.000005,2.636272,0.000004,3.093818,0.000004
98,0.569454,-0.000578,0.078541,-0.001295,2.530251,0.000003,0.198729,0.000011,0.637598,0.000011
99,0.502733,0.001709,0.390871,-0.009722,1.818478,0.000010,0.710791,0.000017,1.026204,0.000017
100,0.697087,0.002389,0.674638,0.002329,1.636317,0.000009,1.103921,0.000011,1.387738,0.000011
101,0.743446,0.002348,0.089328,0.002399,2.597137,0.000006,0.231996,0.000023,0.682466,0.000023
102,0.474655,-0.003295,0.150217,-0.012963,2.103573,0.000008,0.315993,0.000024,0.680855,0.000024
103,0.604379,0.001362,0.895862,0.003430,1.819846,0.000007,1.630331,0.000007,1.945981,0.000007
104,0.518812,0.001776,0.352962,-0.002772,3.313332,0.000005,1.169481,0.000010,1.744174,0.000010
105,0.598885,-0.001701,0.982629,-0.000146,5.646906,0.000003,5.548811,0.000002,6.528259,0.000002
106,0.536427,-0.001036,0.891050,-0.000305,2.187784,0.000002,1.949426,0.000002,2.328894,0.000002
107,0.627597,0.000802,0.670759,-0.000974,2.044295,0.000007,1.371230,0.000008,1.725810,0.000008
108,0.425128,-0.001102,0.839785,0.001642,1.746942,0.000006,1.467057,0.000006,1.770061,0.000006
109,0.775127,0.000425,0.870276,-0.000094,5.293028,0.000004,4.606393,0.000004,5.524461,0.000004
110,0.561416,0.004432,0.981819,0.000183,3.092309,0.000001,3.036088,0.000001,3.572444,0.000001
111,0.644133,-0.001157,0.999874,0.003070,2.737867,0.000006,2.737521,0.000006,3.212401,0.000006
112,0.561108,-0.002663,0.999993,-0.004274,1.995622,0.000006,1.995609,0.000005,2.341746,0.000005
113,0.663228,-0.001807,0.890032,-0.002905,1.955488,0.000009,1.740448,0.000009,2.079624,0.000009
114,0.473594,0.002512,0.028321,-0.021761,1.740868,0.000008,0.049304,0.000040,0.351255,0.000040
115,0.917715,0.000137,0.941481,0.000235,2.996685,0.000008,2.821321,0.000007,3.341092,0.000007
116,0.523274,0.002199,0.001515,-0.027923,1.845952,0.000007,0.002796,0.000042,0.322974,0.000042
117,0.773861,-0.000142,0.603878,0.008067,2.141932,0.000010,1.293466,0.000013,1.664981,0.000013
118,0.526253,0.001099,0.639397,-0.010498,2.366075,0.000010,1.512862,0.000013,1.923254,0.000013
119,0.584875,-0.000418,0.279844,-0.005335,2.680034,0.000006,0.749992,0.000012,1.214840,0.000012
120,0.553506,-0.000678,0.129291,0.010363,2.148839,0.000007,0.277826,0.000022,0.650540,0.000022
121,0.588560,-0.001108,0.999927,0.008755,1.990761,0.000008,1.990615,0.000007,2.335910,0.000007
122,0.497728,-0.001171,0.863268,-0.001969,3.198997,0.000004,2.761592,0.000004,3.316454,0.000004
123,0.562604,-0.001835,0.968831,-0.006788,3.266987,0.000006,3.165157,0.000006,3.731812,0.000006
124,0.877325,-0.000524,0.962752,0.009128,3.862907,0.000007,3.719022,0.000006,4.389038,0.000006
125,0.752453,0.001464,0.921406,-0.000202,3.608526,0.000005,3.324917,0.000005,3.950811,0.000005
126,0.717139,-0.000223,0.978259,0.002946,2.215839,0.000010,2.167663,0.000009,2.551997,0.000009
127,0.562785,-0.002170,0.997218,-0.001379,2.602214,0.000009,2.594976,0.000007,3.046326,0.000007
128,0.765831,0.000889,0.110136,0.025331,2.559175,0.000006,0.281857,0.000022,0.725742,0.000022
129,0.659424,0.000617,0.769778,0.012417,2.368563,0.000009,1.823267,0.000009,2.234091,0.000009
130,0.674241,0.000210,0.555695,-0.002632,3.017047,0.000007,1.676559,0.000009,2.199862,0.000009
131,0.546159,-0.000099,0.546725,-0.004798,2.635731,0.000008,1.441019,0.000011,1.898183,0.000011
132,0.584764,-0.001182,0.108127,0.000727,1.874233,0.000006,0.202655,0.000021,0.527738,0.000021
133,0.510049,0.003311,0.025995,0.014060,2.059466,0.000005,0.053536,0.000026,0.410747,0.000026
134,0.527524,0.002041,0.565805,-0.008019,1.763500,0.000009,0.997797,0.000012,1.303673,0.000012
135,0.464761,0.000099,0.676130,0.000246,2.365201,0.000008,1.599184,0.000009,2.009424,0.000009
136,0.498390,0.002605,0.246022,0.007181,2.476608,0.000006,0.609300,0.000015,1.038864,0.000015
137,0.434247,0.000318,0.074911,-0.008626,1.698766,0.000006,0.127256,0.000024,0.421905,0.000024
138,0.602996,0.002080,0.913811,-0.000312,2.104848,0.000010,1.923433,0.000009,2.288516,0.000009
139,0.748798,-0.001153,0.994571,0.009757,3.295405,0.000008,3.277514,0.000007,3.849097,0.000007
140,0.572778,0.005371,0.993651,0.010731,1.872949,0.000007,1.861058,0.000006,2.185918,0.000006
141,0.937884,0.000340,0.128456,0.008288,1.913478,0.000004,0.245798,0.000015,0.577688,0.000015
142,0.771413,-0.001834,0.948527,0.001125,1.632397,0.000007,1.548373,0.000007,1.831510,0.000007
143,0.590398,-0.004196,0.047684,0.009248,2.032404,0.000009,0.096913,0.000039,0.449431,0.000039
144,0.715254,0.001275,0.127431,-0.014579,2.173259,0.000008,0.276940,0.000028,0.653889,0.000028
145,0.654737,0.000594,0.694594,0.009702,1.977846,0.000009,1.373801,0.000010,1.716856,0.000010
146,0.808563,-0.001783,0.505271,-0.002758,2.242249,0.000008,1.132944,0.000012,1.521859,0.000012
147,0.774468,0.000007,0.967160,0.001918,2.940297,0.000008,2.843739,0.000007,3.353729,0.000007
148,0.491258,0.002438,0.989796,-0.001356,1.932987,0.000008,1.913264,0.000007,2.248538,0.000007
149,0.576901,0.004269,0.203770,0.004162,1.654644,0.000009,0.337166,0.000025,0.624162,0.000025
150,0.720690,-0.002416,0.597590,-0.001589,2.460551,0.000006,1.470400,0.000008,1.897180,0.000008
151,0.735689,0.000089,0.216989,-0.007655,2.472779,0.000008,0.536567,0.000022,0.965467,0.000022
152,0.597884,0.000671,0.003508,-0.016146,2.613736,0.000004,0.009168,0.000023,0.462517,0.000023
153,0.538840,-0.000440,0.940203,0.000950,4.302961,0.000006,4.045655,0.000006,4.791998,0.000006
154,0.477175,0.001956,0.992175,0.001503,1.853633,0.000004,1.839127,0.000003,2.160637,0.000003
155,0.707479,0.003594,0.055669,0.000349,3.022825,0.000004,0.168279,0.000016,0.692584,0.000016
156,0.661078,0.001594,0.077821,0.004958,2.354255,0.000007,0.183211,0.000028,0.591553,0.000028
157,0.933331,0.000008,0.985619,-0.003726,2.158150,0.000007,2.127112,0.000006,2.501441,0.000006
158,0.876075,0.000386,0.955661,0.003946,2.953658,0.000006,2.822696,0.000005,3.335004,0.000005
159,0.505456,-0.001463,0.999667,-0.001065,2.142443,0.000007,2.141729,0.000006,2.513332,0.000006
160,0.569240,-0.001302,0.345468,0.006395,2.996828,0.000009,1.035310,0.000017,1.555105,0.000017
161,0.607328,-0.001638,0.999464,-0.002314,2.579704,0.000008,2.578322,0.000006,3.025769,0.000006
162,0.570707,-0.000761,0.733983,0.005574,2.267468,0.000008,1.664283,0.000009,2.057572,0.000009
163,0.698382,-0.002594,0.349843,-0.016234,3.322276,0.000008,1.162275,0.000015,1.738519,0.000015
164,0.559194,0.002203,0.999981,0.005634,2.698443,0.000007,2.698392,0.000006,3.166433,0.000006
165,0.517863,-0.003317,0.912214,-0.000936,5.308434,0.000003,4.842429,0.000003,5.763170,0.000003
166,0.792028,0.000755,0.956079,-0.002291,2.817965,0.000004,2.694196,0.000004,3.182968,0.000004
167,0.654615,0.001484,0.037463,-0.015656,2.265446,0.000005,0.084870,0.000022,0.477808,0.000022
168,0.534184,-0.001098,0.782886,-0.001789,4.385436,0.000008,3.433297,0.000009,4.193944,0.000009
169,0.724609,0.000346,0.431624,0.001100,3.039895,0.000005,1.312092,0.000009,1.839357,0.000009
170,1.020666,-0.001481,0.999656,-0.000895,1.993614,0.000010,1.992928,0.000009,2.338718,0.000009
171,0.532367,-0.000188,0.997510,0.016514,1.994146,0.000010,1.989181,0.000008,2.335063,0.000008
172,0.577352,0.000823,0.561919,-0.004497,2.317701,0.000008,1.302361,0.000011,1.704363,0.000011
173,0.417926,-0.002568,0.997961,0.010739,2.718709,0.000009,2.713165,0.000007,3.184721,0.000007
174,0.629761,-0.001381,0.999898,-0.008591,2.841938,0.000012,2.841647,0.000011,3.334577,0.000011
175,0.742926,-0.003443,0.978990,-0.001601,4.259382,0.000007,4.169891,0.000006,4.908675,0.000006
176,0.510616,0.003519,0.975642,0.003272,1.982690,0.000005,1.934396,0.000004,2.278291,0.000004
177,0.470217,0.000381,0.903770,0.003608,2.384337,0.000006,2.154893,0.000005,2.568453,0.000005
178,0.702950,-0.000552,0.165394,-0.014646,3.090775,0.000007,0.511195,0.000021,1.047286,0.000021
179,0.677718,-0.003477,0.689784,0.005508,2.520270,0.000007,1.738442,0.000008,2.175579,0.000008
